customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
8003,29,Wisconsin,premium,annual,1,venmo,some,3/29/2014,16.51356014,2.302774637,0.09,291,247,8,93,12,4,158,1
8004,61,North Dakota,basic,annual,0,venmo,many,2/10/2020,30.71182956,4.905144811,0.41,443,253,6,46,18,5,31,0
8005,78,Georgia,basic,annual,0,credit,very frequent,2/2/2018,28.12363654,2.868520951,0.07,422,323,6,28,9,9,59,0
8006,26,North Carolina,family premium,annual,0,credit,none,1/31/2020,10.37164054,0.810070949,0.36,169,147,8,88,19,19,1,0
8007,29,New York,premium,annual,0,venmo,none,2/23/2017,6.12810304,0.318611403,0.13,85,71,5,94,12,6,99,0
8008,78,New York,basic,monthly,1,debit,many,1/6/2016,29.16923109,3.33207828,0.04,486,340,5,42,9,9,75,0
8009,54,Idaho,student,annual,0,credit,some,1/11/2017,13.49158338,0.649435801,0.84,185,121,8,61,5,3,90,0
8010,32,Alabama,premium,annual,2,debit,few,6/22/2019,1.074416559,0.251983257,0.06,18,13,3,81,8,2,44,0
8011,62,New York,family premium,monthly,0,venmo,none,9/26/2013,26.80953681,3.134340289,0.28,451,396,6,55,11,3,0,0
8012,58,Vermont,student,annual,0,credit,some,5/22/2017,2.606796977,0.934064962,0.77,52,31,6,51,9,2,61,0
8013,35,Wisconsin,family premium,monthly,0,credit,none,12/26/2017,15.48544733,2.35588777,0.69,258,252,6,70,13,7,1,0
8014,27,Washington,premium,annual,1,debit,many,4/7/2013,1.361331505,0.301110211,0.41,17,11,2,94,15,15,73,0
8015,37,Florida,basic,annual,2,credit,many,1/16/2016,26.28527199,2.714088849,0.68,332,223,4,67,9,9,99,0
8016,84,Nebrasksa,basic,monthly,0,venmo,very frequent,3/26/2017,28.64238868,3.142162941,0.11,434,390,9,28,12,4,94,0
8017,71,New York,student,annual,2,credit,none,4/24/2017,0.614638111,0.222596289,0.1,11,10,1,33,9,2,74,0
8018,22,Georgia,basic,monthly,0,credit,none,12/20/2020,13.38428122,1.755928687,0.96,209,160,8,79,9,2,73,0
8019,80,Nebrasksa,premium,annual,1,debit,very frequent,11/15/2015,28.72463017,2.915158731,0.09,428,246,5,45,14,7,112,0
8020,32,South Carolina,premium,monthly,0,venmo,very frequent,4/8/2021,2.912271249,0.574570493,0.2,40,35,4,73,21,7,29,0
8021,36,Florida,premium,annual,1,credit,many,10/12/2013,1.193609332,0.531556826,0.1,20,12,4,94,11,4,238,0
8022,73,Washington,family premium,monthly,0,credit,many,6/9/2021,28.25525797,0.156689102,0.2,562,503,6,36,12,6,0,0
8023,25,New York,family premium,annual,0,credit,none,11/13/2016,16.45535942,3.055535475,0.74,211,141,5,80,9,9,1,0
8024,54,Georgia,basic,annual,1,debit,many,5/7/2013,10.65983647,1.930928218,0.1,157,101,4,70,10,3,141,0
8025,67,Maine,premium,annual,2,credit,some,11/3/2018,9.847955408,0.806297822,0.04,142,79,6,52,6,2,98,0
8026,38,Nebrasksa,family premium,annual,0,credit,many,10/31/2020,25.67514312,2.683459673,0.34,509,358,6,65,11,6,1,0
8027,57,Alabama,family premium,monthly,1,credit,many,1/4/2018,22.64310158,3.020685035,0.12,365,258,5,68,10,3,0,0
8028,26,South Carolina,student,annual,1,credit,some,10/31/2017,12.67887919,1.799543427,0.74,187,107,4,86,19,10,49,1
8029,58,Maine,basic,annual,2,venmo,none,7/26/2016,9.782288191,2.235535197,0.47,147,108,3,52,6,2,103,0
8030,70,California,family premium,annual,1,credit,many,3/1/2018,26.99713126,2.063453839,0.11,403,215,8,43,15,4,0,0
8031,50,California,basic,monthly,0,credit,few,8/11/2016,15.59396731,0.339039747,0.46,298,215,9,57,14,4,55,1
8032,19,Washington,basic,monthly,1,debit,some,9/30/2013,28.83408332,3.647399105,0.31,504,368,8,103,15,15,182,0
8033,61,Vermont,student,monthly,1,debit,very frequent,12/12/2014,19.59504956,0.978883522,0.89,373,342,5,53,8,3,121,0
8034,53,Utah,basic,annual,1,credit,some,9/22/2019,4.072442035,1.302749712,0.15,51,27,5,65,6,6,81,0
8035,57,Vermont,premium,annual,1,venmo,very frequent,3/26/2016,10.59037543,0.788402652,0.19,189,185,4,56,10,3,62,0
8036,39,New York,family premium,annual,1,debit,very frequent,8/24/2021,17.6313734,2.005527133,0.5,290,252,8,80,11,3,2,0
8037,51,Florida,family premium,annual,2,credit,few,2/13/2017,24.67541646,3.018930161,0.36,458,279,7,68,10,10,0,0
8038,25,California,premium,annual,2,debit,some,6/11/2020,15.47597547,0.493289466,0.31,277,165,7,83,12,3,30,1
8039,41,Idaho,family premium,annual,0,credit,none,3/14/2013,18.42031257,3.165675492,0.99,266,242,9,94,5,5,1,0
8040,44,Nebrasksa,family premium,annual,1,debit,very frequent,9/1/2018,25.56078812,2.075975394,0.63,395,269,5,63,13,13,2,0
8041,39,South Carolina,family premium,annual,1,debit,very frequent,12/6/2014,6.467454312,0.264604811,0.27,86,46,6,85,20,10,0,0
8042,52,Alabama,premium,monthly,1,credit,none,10/19/2015,10.95956785,0.922987643,0.23,133,94,7,67,9,5,73,0
8043,63,Alabama,family premium,monthly,1,debit,some,1/12/2013,4.010169432,0.773316272,0.53,77,39,3,70,11,6,1,0
8044,74,Florida,basic,monthly,1,credit,very frequent,5/21/2013,15.18453213,1.452637901,0.25,193,143,4,52,10,3,90,0
8045,64,North Carolina,basic,monthly,2,venmo,few,3/17/2018,14.13667533,0.666301384,0.74,171,170,3,56,18,18,41,0
8046,53,New Jersey,premium,monthly,0,venmo,none,3/20/2021,14.2305036,1.792196135,0.58,251,180,8,66,15,4,26,0
8047,22,Maine,student,monthly,0,debit,very frequent,2/18/2021,1.821310228,0.914210334,0.17,25,21,3,98,8,3,51,1
8048,36,New York,basic,monthly,0,credit,some,3/20/2020,26.19286238,4.423964552,0.99,355,181,6,76,12,4,26,0
8049,34,Alabama,student,annual,0,credit,very frequent,8/26/2019,22.42415777,0.889515863,0.99,344,291,9,69,9,5,36,1
8050,21,New York,premium,monthly,1,debit,many,5/5/2021,2.402939893,0.711617519,0.02,42,26,5,84,9,9,19,0
8051,85,Virginia,family premium,annual,0,credit,very frequent,7/26/2016,17.92053088,0.731653235,0.68,306,224,9,38,10,10,0,0
8052,26,Virginia,family premium,monthly,2,debit,some,5/12/2021,8.900465054,0.530920251,0.08,124,64,3,94,12,4,0,0
8053,44,North Dakota,family premium,annual,0,debit,few,9/18/2021,9.723382571,1.008695722,0.01,144,80,5,66,16,4,0,0
8054,19,Utah,student,annual,2,debit,few,11/15/2013,28.71990012,1.724847256,0.14,410,346,7,114,4,1,77,1
8055,86,Florida,basic,annual,2,credit,few,9/5/2016,13.88456299,2.05889798,0.96,228,115,6,29,11,11,56,0
8056,43,New York,premium,annual,1,credit,none,3/19/2015,0.905979502,0.197596747,0.47,16,9,3,68,12,3,91,0
8057,61,New Jersey,family premium,annual,2,debit,many,9/6/2015,3.664943405,0.338629564,0.13,55,48,4,45,15,15,1,0
8058,50,South Carolina,family premium,annual,2,credit,none,6/21/2021,11.39349241,1.275431248,0.4,151,83,6,47,20,10,1,0
8059,61,Utah,basic,monthly,2,debit,many,7/26/2017,8.948779284,0.629434655,0.15,133,79,3,54,4,1,220,0
8060,56,Maine,family premium,monthly,2,debit,very frequent,12/8/2014,20.88732552,0.230339084,0.28,304,159,7,58,7,2,1,0
8061,22,Montana,premium,monthly,1,debit,many,7/4/2016,11.74428666,1.371669394,0.52,232,193,4,102,8,2,78,0
8062,73,West Virginia,premium,monthly,0,venmo,none,9/27/2014,3.661009609,1.124194389,0.3,49,25,4,58,17,17,265,0
8063,58,Idaho,family premium,annual,0,credit,some,11/3/2018,1.060256959,0.538078874,0.52,14,10,3,64,8,4,2,0
8064,52,Nebrasksa,basic,annual,2,debit,none,6/24/2018,2.755489879,0.414781699,0.28,39,22,2,48,12,12,45,0
8065,19,North Carolina,student,annual,2,venmo,many,11/10/2016,26.77763735,3.236072386,0.13,456,234,7,101,19,5,49,0
8066,39,New Jersey,premium,annual,1,debit,none,3/7/2019,10.4045666,0.967093092,0.15,140,85,7,73,14,7,152,0
8067,29,Washington,basic,annual,2,credit,very frequent,5/5/2014,2.745355308,0.827810038,0.12,40,25,2,95,12,3,120,0
8068,73,New Jersey,family premium,monthly,2,venmo,very frequent,6/18/2019,1.63942888,0.717921399,0.77,32,30,3,31,14,5,1,0
8069,54,North Dakota,family premium,monthly,1,venmo,none,4/12/2015,20.2212673,2.867762827,0.02,255,175,5,60,18,6,0,0
8070,30,North Carolina,basic,annual,2,debit,few,1/25/2019,20.9319318,3.739387312,0.97,331,229,4,92,21,7,85,0
8071,43,Maine,basic,annual,1,debit,some,11/9/2021,18.95196361,0.631736662,0.15,233,192,7,57,6,2,18,0
8072,46,New Jersey,family premium,monthly,2,credit,few,11/30/2021,29.42474253,0.823264343,0.15,389,246,4,70,15,4,0,0
8073,33,Alabama,premium,annual,0,debit,some,2/1/2020,23.63926201,1.828477913,0.27,302,183,6,82,9,9,150,1
8074,45,Vermont,family premium,annual,1,credit,many,5/20/2021,21.76620852,1.732258259,0.45,356,202,5,65,11,4,1,0
8075,69,Montana,basic,annual,2,debit,none,10/17/2021,0.276575833,0.295094231,0.17,4,2,0,45,9,9,20,0
8076,44,Nebrasksa,family premium,annual,1,debit,none,11/6/2015,6.818777224,1.473290544,0.84,84,44,6,68,14,4,0,0
8077,55,North Dakota,family premium,annual,0,venmo,some,6/30/2017,17.85494207,0.234679245,0.44,275,266,9,56,16,5,1,0
8078,58,Florida,family premium,annual,0,credit,many,2/15/2020,11.54202278,1.602001606,0.31,167,87,5,55,10,3,0,0
8079,20,Montana,basic,annual,0,credit,some,5/6/2017,29.23634809,1.560867681,0.09,360,225,9,84,8,8,47,1
8080,60,Idaho,premium,annual,0,credit,many,3/16/2020,2.164812775,0.336636226,0.49,33,17,6,60,5,5,28,0
8081,70,Alabama,family premium,annual,1,credit,none,4/9/2018,29.57109586,3.094224346,0.2,561,325,9,37,10,3,1,0
8082,58,North Carolina,family premium,annual,0,debit,none,6/9/2014,17.35587363,0.132532025,0.88,317,241,9,70,18,9,2,0
8083,37,North Dakota,basic,monthly,0,debit,very frequent,10/20/2020,16.49629537,1.765891335,0.24,208,127,8,78,15,4,59,0
8084,52,Florida,family premium,annual,2,debit,none,8/9/2020,13.47799023,1.872347471,0.02,185,126,6,66,10,3,2,0
8085,80,Florida,family premium,monthly,1,debit,none,2/17/2015,2.494179325,0.349756092,0.02,38,30,3,42,10,3,1,0
8086,34,Washington,premium,monthly,1,venmo,some,3/6/2013,28.16830242,4.398629263,0.41,379,257,8,100,13,13,87,0
8087,71,Montana,family premium,annual,1,debit,many,1/9/2018,11.21178369,0.92957446,0.28,183,122,4,51,9,3,2,0
8088,46,Georgia,premium,annual,0,debit,some,8/15/2016,9.425636463,1.38574283,0.09,173,94,8,80,10,10,77,0
8089,22,South Carolina,student,monthly,0,debit,some,11/23/2014,15.24763949,2.583370286,0.24,187,173,5,87,20,7,283,0
8090,44,Georgia,premium,annual,1,debit,few,6/16/2016,24.10553717,0.205590626,0.8,444,243,5,80,10,5,76,0
8091,72,Idaho,premium,annual,1,credit,some,8/1/2016,14.89647371,0.352253998,0.29,255,132,7,42,6,6,82,0
8092,80,Washington,family premium,annual,2,debit,none,7/5/2014,13.22464235,2.689962138,0.65,236,183,6,46,12,12,0,0
8093,64,New Jersey,family premium,monthly,2,credit,none,2/7/2014,12.60951751,2.180528297,0.46,242,163,6,64,15,5,2,0
8094,81,New Jersey,family premium,annual,2,credit,many,2/19/2018,10.75826814,0.924074181,0.48,149,132,6,22,14,7,1,0
8095,58,New Jersey,family premium,annual,1,credit,very frequent,6/20/2015,2.475872607,1.107731745,0.39,33,26,5,65,12,4,2,0
8096,29,New York,student,annual,0,venmo,very frequent,9/8/2015,1.678550022,0.433015516,0.01,33,28,4,99,11,6,172,0
8097,28,Vermont,premium,annual,1,credit,none,3/20/2014,10.85948796,2.236923126,0.31,156,94,4,81,11,11,146,0
8098,57,Georgia,family premium,monthly,1,venmo,many,2/9/2013,23.8252112,1.034668033,0.55,386,229,5,71,9,3,2,0
8099,79,Maine,basic,monthly,2,debit,very frequent,12/19/2020,13.43664975,1.351482854,0.66,205,127,3,38,5,2,29,0
8100,45,Montana,family premium,monthly,1,credit,none,11/6/2019,22.82700619,3.014819562,0.11,312,281,8,77,9,3,1,1
8101,34,West Virginia,premium,annual,2,credit,many,4/22/2019,16.27049041,1.383280184,0.3,297,152,4,73,17,6,36,0
8102,69,Georgia,premium,annual,1,credit,few,11/26/2019,28.69911486,0.306975714,0.47,414,310,5,43,10,5,30,0
8103,21,New York,student,annual,0,credit,few,7/3/2016,27.23187299,0.3899135,0.96,480,450,6,108,10,3,112,0
8104,48,Georgia,student,monthly,2,credit,many,1/21/2021,28.93023716,1.672055676,0.67,434,287,7,69,10,5,35,0
8105,53,Montana,family premium,annual,2,venmo,none,4/13/2018,12.03010932,0.781023518,0.24,179,90,6,69,8,2,0,0
8106,57,Washington,premium,annual,1,venmo,few,9/25/2014,20.84286754,3.61173026,0.36,254,130,5,51,12,4,99,0
8107,84,Washington,family premium,annual,1,credit,none,2/4/2013,26.35232161,4.479102455,0.09,339,213,5,37,14,4,0,0
8108,32,West Virginia,student,monthly,0,venmo,few,3/27/2017,20.76120225,0.477827063,0.11,372,269,6,74,20,7,181,0
8109,24,Florida,basic,annual,2,credit,some,6/12/2015,11.12685904,0.524036097,0.05,156,79,6,105,10,5,64,0
8110,38,Nebrasksa,premium,annual,0,credit,few,10/27/2019,4.053361182,0.314935813,0.38,57,31,6,78,14,7,44,0
8111,22,South Carolina,family premium,monthly,0,credit,few,2/22/2013,9.724032102,1.278674943,0,117,66,5,109,18,5,0,0
8112,42,Washington,premium,annual,1,venmo,some,7/30/2013,14.42808159,1.372551859,0.14,173,88,4,86,13,3,242,0
8113,44,Vermont,family premium,annual,1,debit,some,7/2/2018,24.98652948,2.209589525,0.13,476,381,5,63,9,2,0,0
8114,84,South Carolina,basic,annual,0,credit,very frequent,9/17/2018,6.960767299,1.182460918,0.43,115,58,5,34,20,20,83,0
8115,59,New Jersey,family premium,monthly,2,credit,many,6/24/2017,6.342233102,0.86586091,0.91,124,116,3,53,12,4,2,0
8116,51,Florida,family premium,annual,0,debit,many,9/4/2015,3.199754697,0.702846197,0.75,56,32,6,64,11,3,2,0
8117,61,Idaho,family premium,annual,1,venmo,many,10/3/2014,13.89374943,0.76712893,0.44,195,107,4,68,7,2,1,0
8118,26,New York,premium,monthly,2,credit,very frequent,9/24/2019,7.360882005,0.953933155,0.38,133,81,3,91,11,11,45,0
8119,37,Vermont,basic,annual,2,venmo,few,12/18/2016,24.30182586,1.737987475,0.23,396,333,7,81,9,2,48,0
8120,62,Georgia,family premium,annual,1,credit,very frequent,5/26/2014,18.05692602,1.318424315,0.24,354,219,8,64,10,10,0,0
8121,64,California,basic,monthly,0,venmo,very frequent,6/16/2017,15.48392317,0.864878235,0.04,186,103,8,61,12,4,145,0
8122,54,South Carolina,family premium,annual,0,credit,very frequent,2/4/2019,28.22819624,3.244853742,0.85,348,296,6,59,19,10,1,0
8123,34,Washington,student,monthly,0,credit,very frequent,10/15/2020,16.63456622,1.362204059,0.07,203,115,5,86,12,3,31,0
8124,49,New Jersey,family premium,annual,1,credit,very frequent,12/18/2016,20.94155363,2.010131942,0.73,312,216,8,72,12,12,0,0
8125,48,Wisconsin,family premium,annual,1,credit,none,10/19/2016,8.840696919,2.058303807,0.22,168,93,4,66,12,6,1,0
8126,52,Washington,basic,annual,0,venmo,some,12/20/2017,13.50734708,1.546412472,0.27,170,107,8,55,14,4,91,0
8127,30,South Carolina,premium,annual,1,credit,some,5/26/2017,14.61310464,2.775578556,0.17,291,206,8,95,19,5,71,0
8128,79,Nebrasksa,premium,annual,2,debit,few,2/17/2021,0.927237529,0.278373112,0.4,17,9,1,22,11,4,23,0
8129,37,New Jersey,basic,annual,0,debit,some,7/28/2018,6.984111385,0.289903458,0.36,124,117,5,83,15,15,89,1
8130,65,North Dakota,basic,annual,2,venmo,very frequent,3/12/2016,19.03060682,0.637570058,0.16,369,207,4,48,16,5,56,0
8131,32,California,premium,annual,0,credit,none,12/1/2016,10.43204017,2.051922945,0.22,145,86,8,90,14,5,166,0
8132,29,Washington,family premium,annual,2,credit,none,5/21/2019,9.783223483,2.034958493,0.42,126,124,3,80,15,8,2,0
8133,69,Nebrasksa,premium,annual,0,credit,few,10/11/2019,19.78459652,2.209553596,0.24,378,305,9,39,12,6,37,0
8134,38,Nebrasksa,basic,annual,0,venmo,very frequent,10/6/2016,25.15906599,3.154673699,0.51,389,348,6,71,14,7,60,0
8135,46,South Carolina,basic,annual,1,debit,very frequent,9/5/2017,28.42614517,1.043920032,0.13,510,471,8,68,20,5,46,0
8136,32,Wisconsin,family premium,monthly,0,debit,none,9/30/2017,6.654679057,0.705365881,0.17,103,68,7,71,12,4,0,0
8137,50,Florida,premium,annual,1,credit,none,9/8/2014,8.587964881,1.307570921,0.04,114,87,4,73,10,10,133,0
8138,38,North Carolina,basic,monthly,2,credit,very frequent,8/21/2017,30.99516619,3.823171708,0.21,372,241,7,63,19,19,43,0
8139,52,New York,basic,monthly,1,debit,very frequent,10/11/2015,12.23591637,2.376269705,0.27,164,83,4,72,11,4,67,0
8140,67,Florida,family premium,monthly,0,credit,some,3/8/2016,5.831897619,0.274037953,0.95,113,65,5,52,9,3,1,0
8141,24,Georgia,basic,annual,2,venmo,some,4/14/2015,2.08655968,0.189638736,0.24,36,32,2,87,8,8,163,1
8142,19,Nebrasksa,basic,monthly,1,credit,very frequent,5/11/2015,9.264239526,0.901015316,0.96,167,94,7,102,13,4,66,0
8143,53,Maine,premium,monthly,1,credit,none,7/16/2021,12.58060895,1.575183092,0.02,163,115,7,62,5,1,21,0
8144,35,Utah,family premium,monthly,2,venmo,many,12/30/2014,24.83108712,0.546384488,0.35,432,226,7,86,3,2,0,0
8145,57,Idaho,family premium,annual,2,venmo,few,2/22/2018,2.221713964,0.840899077,0.81,31,16,3,68,7,2,1,0
8146,85,Montana,family premium,annual,1,debit,very frequent,6/30/2015,22.21271055,1.673222399,0.35,383,221,5,30,10,5,1,0
8147,86,New Jersey,basic,monthly,1,venmo,none,11/4/2017,24.54890987,0.626557737,0.06,406,266,5,38,15,4,44,0
8148,49,Montana,premium,annual,2,credit,many,9/17/2019,4.259399286,0.679779024,0.26,58,32,2,72,9,3,61,1
8149,38,Nebrasksa,basic,annual,1,debit,some,4/11/2019,19.15267711,2.105723592,0.43,356,321,8,71,14,5,112,0
8150,44,Montana,premium,annual,2,debit,some,5/8/2020,25.12061703,1.711341312,0.43,410,239,7,68,10,10,30,0
8151,19,Montana,student,annual,2,credit,very frequent,7/17/2019,11.56740653,0.556449669,0.81,148,100,3,82,8,8,106,0
8152,25,Vermont,premium,monthly,2,venmo,none,5/5/2016,30.18685598,0.32101203,0,545,353,8,85,10,3,82,0
8153,30,Virginia,basic,annual,0,credit,none,1/5/2022,23.57716465,1.545731995,0.82,452,260,9,72,11,6,33,0
8154,65,Wisconsin,family premium,annual,2,credit,some,9/3/2017,29.2761058,2.929995961,0.07,405,235,4,44,11,6,0,0
8155,23,Maine,basic,monthly,0,debit,many,7/30/2013,15.45700702,2.063243503,0.12,198,150,5,88,6,3,102,0
8156,63,Washington,family premium,annual,2,debit,none,7/19/2016,26.99782876,3.194361473,0.15,501,488,7,56,15,4,1,0
8157,48,Florida,family premium,annual,2,credit,many,12/15/2020,16.9386881,0.980024285,0.32,296,170,7,60,8,3,0,0
8158,27,Wisconsin,premium,annual,0,debit,none,8/11/2015,18.50956009,2.14100941,0.93,248,160,6,100,14,14,149,0
8159,27,Montana,premium,monthly,2,debit,few,11/20/2016,2.237468451,0.889870757,0.17,39,34,4,89,8,4,111,0
8160,82,South Carolina,family premium,annual,1,venmo,very frequent,10/5/2016,22.94472783,3.793041933,0.13,335,173,5,26,20,5,2,0
8161,63,Maine,family premium,annual,1,credit,some,9/2/2021,16.30582083,2.585906137,0.82,208,182,4,33,5,3,0,0
8162,85,Montana,family premium,monthly,1,credit,very frequent,4/8/2013,22.63501429,0.986109798,0.23,439,352,5,41,10,5,2,0
8163,64,Maine,family premium,annual,2,debit,none,4/2/2014,26.59018929,0.967509385,0.87,491,354,4,55,5,1,2,0
8164,40,Virginia,basic,monthly,0,debit,many,10/20/2016,18.87655678,3.407077476,0.98,233,124,5,63,10,3,84,0
8165,31,Washington,family premium,monthly,1,debit,many,5/28/2016,7.958555924,0.548448215,0.84,119,93,6,78,12,12,2,0
8166,84,Georgia,family premium,annual,1,credit,many,1/3/2019,29.39651261,4.307396466,0.08,356,185,8,35,11,6,2,0
8167,73,Virginia,basic,annual,0,debit,many,4/18/2019,24.13942219,3.648831354,0.48,299,203,9,49,12,3,47,0
8168,78,West Virginia,family premium,annual,1,debit,none,2/19/2016,29.86498932,0.800892913,0.48,543,429,9,42,17,17,0,0
8169,59,West Virginia,family premium,monthly,1,credit,many,5/19/2018,7.966912985,1.492250535,0.77,123,90,4,59,20,20,1,0
8170,39,Nebrasksa,family premium,monthly,0,credit,some,6/21/2018,2.767067988,0.681258021,0.33,36,19,6,67,13,13,1,0
8171,35,North Carolina,family premium,annual,0,credit,few,8/1/2013,27.96206343,3.408103255,0.12,386,320,6,75,18,9,1,0
8172,55,California,premium,annual,1,credit,very frequent,3/19/2016,11.70062415,1.386064826,0.28,150,86,7,50,13,7,79,0
8173,20,West Virginia,student,annual,1,venmo,very frequent,4/4/2013,19.29694943,2.749758916,0.35,282,201,5,102,20,5,117,0
8174,59,New York,premium,annual,0,debit,few,11/6/2017,0.697877026,0.465499614,0.21,12,8,4,49,9,2,46,0
8175,36,Georgia,family premium,monthly,2,venmo,very frequent,4/2/2014,30.98617536,3.350129559,0.43,550,315,4,73,9,9,2,0
8176,18,Virginia,basic,annual,1,credit,none,1/28/2013,8.482074416,0.506329788,0.28,166,93,7,99,10,3,97,0
8177,51,South Carolina,family premium,annual,0,venmo,many,12/27/2019,14.22933293,0.495691269,0.18,196,125,5,47,20,10,1,0
8178,40,Wisconsin,basic,annual,2,venmo,few,4/17/2014,17.66544784,2.769140542,0.6,218,133,3,87,12,3,125,0
8179,48,New York,basic,monthly,1,venmo,few,1/31/2019,0.188397811,0.549472179,0.28,4,2,0,65,11,11,64,0
8180,43,Georgia,premium,annual,0,debit,many,7/25/2020,1.770547744,0.237211822,0.46,23,12,5,69,8,2,38,0
8181,77,Virginia,basic,annual,1,debit,few,7/12/2013,4.125631119,1.079773331,0.25,74,42,6,47,11,11,108,0
8182,52,Virginia,premium,annual,2,credit,none,2/21/2015,28.61429662,1.766951658,0.13,537,336,8,72,10,5,61,0
8183,46,North Dakota,family premium,annual,2,credit,none,10/4/2014,28.75040524,2.82004377,0.31,374,329,7,76,15,15,2,0
8184,27,California,family premium,annual,1,credit,some,4/11/2020,28.03257337,4.267471479,0.54,464,252,8,84,15,8,2,0
8185,68,Georgia,premium,annual,0,debit,few,9/10/2019,26.82747485,3.457439557,0.19,333,188,9,54,8,2,34,0
